"Var1","Var2","Var3","Var4","simid"
6,9,3,6,3885
7,9,3,6,3886
8,9,3,6,3887
9,9,3,6,3888
1,1,4,6,3889
2,1,4,6,3890
3,1,4,6,3891
4,1,4,6,3892
5,1,4,6,3893
6,1,4,6,3894
7,1,4,6,3895
8,1,4,6,3896
9,1,4,6,3897
1,2,4,6,3898
2,2,4,6,3899
3,2,4,6,3900
4,2,4,6,3901
5,2,4,6,3902
6,2,4,6,3903
7,2,4,6,3904
8,2,4,6,3905
9,2,4,6,3906
1,3,4,6,3907
2,3,4,6,3908
3,3,4,6,3909
4,3,4,6,3910
5,3,4,6,3911
6,3,4,6,3912
7,3,4,6,3913
8,3,4,6,3914
9,3,4,6,3915
1,4,4,6,3916
2,4,4,6,3917
3,4,4,6,3918
4,4,4,6,3919
5,4,4,6,3920
6,4,4,6,3921
7,4,4,6,3922
8,4,4,6,3923
9,4,4,6,3924
1,5,4,6,3925
2,5,4,6,3926
3,5,4,6,3927
4,5,4,6,3928
5,5,4,6,3929
6,5,4,6,3930
7,5,4,6,3931
8,5,4,6,3932
9,5,4,6,3933
1,6,4,6,3934
2,6,4,6,3935
3,6,4,6,3936
4,6,4,6,3937
5,6,4,6,3938
6,6,4,6,3939
7,6,4,6,3940
8,6,4,6,3941
9,6,4,6,3942
1,7,4,6,3943
2,7,4,6,3944
3,7,4,6,3945
4,7,4,6,3946
5,7,4,6,3947
6,7,4,6,3948
7,7,4,6,3949
8,7,4,6,3950
9,7,4,6,3951
1,8,4,6,3952
2,8,4,6,3953
3,8,4,6,3954
4,8,4,6,3955
5,8,4,6,3956
6,8,4,6,3957
7,8,4,6,3958
8,8,4,6,3959
9,8,4,6,3960
1,9,4,6,3961
2,9,4,6,3962
3,9,4,6,3963
4,9,4,6,3964
5,9,4,6,3965
6,9,4,6,3966
7,9,4,6,3967
8,9,4,6,3968
9,9,4,6,3969
1,1,5,6,3970
2,1,5,6,3971
3,1,5,6,3972
4,1,5,6,3973
5,1,5,6,3974
6,1,5,6,3975
7,1,5,6,3976
8,1,5,6,3977
9,1,5,6,3978
1,2,5,6,3979
2,2,5,6,3980
3,2,5,6,3981
4,2,5,6,3982
5,2,5,6,3983
6,2,5,6,3984
7,2,5,6,3985
8,2,5,6,3986
9,2,5,6,3987
1,3,5,6,3988
2,3,5,6,3989
3,3,5,6,3990
4,3,5,6,3991
5,3,5,6,3992
6,3,5,6,3993
7,3,5,6,3994
8,3,5,6,3995
9,3,5,6,3996
1,4,5,6,3997
2,4,5,6,3998
3,4,5,6,3999
4,4,5,6,4000
5,4,5,6,4001
6,4,5,6,4002
7,4,5,6,4003
8,4,5,6,4004
9,4,5,6,4005
1,5,5,6,4006
2,5,5,6,4007
3,5,5,6,4008
4,5,5,6,4009
5,5,5,6,4010
6,5,5,6,4011
7,5,5,6,4012
8,5,5,6,4013
9,5,5,6,4014
1,6,5,6,4015
2,6,5,6,4016
3,6,5,6,4017
4,6,5,6,4018
5,6,5,6,4019
6,6,5,6,4020
7,6,5,6,4021
8,6,5,6,4022
9,6,5,6,4023
1,7,5,6,4024
2,7,5,6,4025
3,7,5,6,4026
4,7,5,6,4027
5,7,5,6,4028
6,7,5,6,4029
7,7,5,6,4030
8,7,5,6,4031
9,7,5,6,4032
1,8,5,6,4033
2,8,5,6,4034
3,8,5,6,4035
4,8,5,6,4036
5,8,5,6,4037
6,8,5,6,4038
7,8,5,6,4039
8,8,5,6,4040
9,8,5,6,4041
1,9,5,6,4042
2,9,5,6,4043
3,9,5,6,4044
4,9,5,6,4045
5,9,5,6,4046
6,9,5,6,4047
7,9,5,6,4048
8,9,5,6,4049
9,9,5,6,4050
1,1,6,6,4051
2,1,6,6,4052
3,1,6,6,4053
4,1,6,6,4054
5,1,6,6,4055
6,1,6,6,4056
7,1,6,6,4057
8,1,6,6,4058
9,1,6,6,4059
1,2,6,6,4060
2,2,6,6,4061
3,2,6,6,4062
4,2,6,6,4063
5,2,6,6,4064
6,2,6,6,4065
7,2,6,6,4066
8,2,6,6,4067
9,2,6,6,4068
1,3,6,6,4069
2,3,6,6,4070
3,3,6,6,4071
4,3,6,6,4072
5,3,6,6,4073
6,3,6,6,4074
7,3,6,6,4075
8,3,6,6,4076
9,3,6,6,4077
1,4,6,6,4078
2,4,6,6,4079
3,4,6,6,4080
4,4,6,6,4081
5,4,6,6,4082
6,4,6,6,4083
7,4,6,6,4084
8,4,6,6,4085
9,4,6,6,4086
1,5,6,6,4087
2,5,6,6,4088
3,5,6,6,4089
4,5,6,6,4090
5,5,6,6,4091
6,5,6,6,4092
7,5,6,6,4093
8,5,6,6,4094
9,5,6,6,4095
1,6,6,6,4096
2,6,6,6,4097
3,6,6,6,4098
4,6,6,6,4099
5,6,6,6,4100
6,6,6,6,4101
7,6,6,6,4102
8,6,6,6,4103
9,6,6,6,4104
1,7,6,6,4105
2,7,6,6,4106
3,7,6,6,4107
4,7,6,6,4108
5,7,6,6,4109
6,7,6,6,4110
7,7,6,6,4111
8,7,6,6,4112
9,7,6,6,4113
1,8,6,6,4114
2,8,6,6,4115
3,8,6,6,4116
4,8,6,6,4117
5,8,6,6,4118
6,8,6,6,4119
7,8,6,6,4120
8,8,6,6,4121
9,8,6,6,4122
1,9,6,6,4123
2,9,6,6,4124
3,9,6,6,4125
4,9,6,6,4126
5,9,6,6,4127
6,9,6,6,4128
7,9,6,6,4129
8,9,6,6,4130
9,9,6,6,4131
1,1,7,6,4132
2,1,7,6,4133
3,1,7,6,4134
4,1,7,6,4135
5,1,7,6,4136
6,1,7,6,4137
7,1,7,6,4138
8,1,7,6,4139
9,1,7,6,4140
1,2,7,6,4141
2,2,7,6,4142
3,2,7,6,4143
4,2,7,6,4144
5,2,7,6,4145
6,2,7,6,4146
7,2,7,6,4147
8,2,7,6,4148
9,2,7,6,4149
1,3,7,6,4150
2,3,7,6,4151
3,3,7,6,4152
4,3,7,6,4153
5,3,7,6,4154
6,3,7,6,4155
7,3,7,6,4156
8,3,7,6,4157
9,3,7,6,4158
1,4,7,6,4159
2,4,7,6,4160
3,4,7,6,4161
4,4,7,6,4162
5,4,7,6,4163
6,4,7,6,4164
7,4,7,6,4165
8,4,7,6,4166
9,4,7,6,4167
1,5,7,6,4168
2,5,7,6,4169
3,5,7,6,4170
4,5,7,6,4171
5,5,7,6,4172
6,5,7,6,4173
7,5,7,6,4174
8,5,7,6,4175
9,5,7,6,4176
1,6,7,6,4177
2,6,7,6,4178
3,6,7,6,4179
4,6,7,6,4180
5,6,7,6,4181
6,6,7,6,4182
7,6,7,6,4183
8,6,7,6,4184
9,6,7,6,4185
1,7,7,6,4186
2,7,7,6,4187
3,7,7,6,4188
4,7,7,6,4189
5,7,7,6,4190
6,7,7,6,4191
7,7,7,6,4192
8,7,7,6,4193
9,7,7,6,4194
1,8,7,6,4195
2,8,7,6,4196
3,8,7,6,4197
4,8,7,6,4198
5,8,7,6,4199
6,8,7,6,4200
7,8,7,6,4201
8,8,7,6,4202
9,8,7,6,4203
1,9,7,6,4204
2,9,7,6,4205
3,9,7,6,4206
4,9,7,6,4207
5,9,7,6,4208
6,9,7,6,4209
7,9,7,6,4210
8,9,7,6,4211
9,9,7,6,4212
1,1,8,6,4213
2,1,8,6,4214
3,1,8,6,4215
4,1,8,6,4216
5,1,8,6,4217
6,1,8,6,4218
7,1,8,6,4219
8,1,8,6,4220
9,1,8,6,4221
1,2,8,6,4222
2,2,8,6,4223
3,2,8,6,4224
4,2,8,6,4225
5,2,8,6,4226
6,2,8,6,4227
7,2,8,6,4228
8,2,8,6,4229
9,2,8,6,4230
1,3,8,6,4231
2,3,8,6,4232
3,3,8,6,4233
4,3,8,6,4234
5,3,8,6,4235
6,3,8,6,4236
7,3,8,6,4237
8,3,8,6,4238
9,3,8,6,4239
1,4,8,6,4240
2,4,8,6,4241
3,4,8,6,4242
4,4,8,6,4243
5,4,8,6,4244
6,4,8,6,4245
7,4,8,6,4246
8,4,8,6,4247
9,4,8,6,4248
1,5,8,6,4249
2,5,8,6,4250
3,5,8,6,4251
4,5,8,6,4252
5,5,8,6,4253
6,5,8,6,4254
7,5,8,6,4255
8,5,8,6,4256
9,5,8,6,4257
1,6,8,6,4258
2,6,8,6,4259
3,6,8,6,4260
4,6,8,6,4261
5,6,8,6,4262
6,6,8,6,4263
7,6,8,6,4264
8,6,8,6,4265
9,6,8,6,4266
1,7,8,6,4267
2,7,8,6,4268
3,7,8,6,4269
4,7,8,6,4270
5,7,8,6,4271
6,7,8,6,4272
7,7,8,6,4273
8,7,8,6,4274
9,7,8,6,4275
1,8,8,6,4276
2,8,8,6,4277
3,8,8,6,4278
4,8,8,6,4279
5,8,8,6,4280
6,8,8,6,4281
7,8,8,6,4282
8,8,8,6,4283
9,8,8,6,4284
1,9,8,6,4285
2,9,8,6,4286
3,9,8,6,4287
4,9,8,6,4288
5,9,8,6,4289
6,9,8,6,4290
7,9,8,6,4291
8,9,8,6,4292
9,9,8,6,4293
1,1,9,6,4294
2,1,9,6,4295
3,1,9,6,4296
4,1,9,6,4297
5,1,9,6,4298
6,1,9,6,4299
7,1,9,6,4300
8,1,9,6,4301
9,1,9,6,4302
1,2,9,6,4303
2,2,9,6,4304
3,2,9,6,4305
4,2,9,6,4306
5,2,9,6,4307
6,2,9,6,4308
7,2,9,6,4309
8,2,9,6,4310
9,2,9,6,4311
1,3,9,6,4312
2,3,9,6,4313
3,3,9,6,4314
4,3,9,6,4315
5,3,9,6,4316
6,3,9,6,4317
7,3,9,6,4318
8,3,9,6,4319
9,3,9,6,4320
1,4,9,6,4321
2,4,9,6,4322
3,4,9,6,4323
4,4,9,6,4324
5,4,9,6,4325
6,4,9,6,4326
7,4,9,6,4327
8,4,9,6,4328
9,4,9,6,4329
1,5,9,6,4330
2,5,9,6,4331
3,5,9,6,4332
4,5,9,6,4333
5,5,9,6,4334
6,5,9,6,4335
7,5,9,6,4336
8,5,9,6,4337
9,5,9,6,4338
1,6,9,6,4339
2,6,9,6,4340
3,6,9,6,4341
4,6,9,6,4342
5,6,9,6,4343
6,6,9,6,4344
7,6,9,6,4345
8,6,9,6,4346
9,6,9,6,4347
1,7,9,6,4348
2,7,9,6,4349
3,7,9,6,4350
4,7,9,6,4351
5,7,9,6,4352
6,7,9,6,4353
7,7,9,6,4354
8,7,9,6,4355
9,7,9,6,4356
1,8,9,6,4357
2,8,9,6,4358
3,8,9,6,4359
4,8,9,6,4360
5,8,9,6,4361
6,8,9,6,4362
7,8,9,6,4363
8,8,9,6,4364
9,8,9,6,4365
1,9,9,6,4366
2,9,9,6,4367
3,9,9,6,4368
4,9,9,6,4369
5,9,9,6,4370
6,9,9,6,4371
7,9,9,6,4372
8,9,9,6,4373
9,9,9,6,4374
1,1,1,7,4375
2,1,1,7,4376
3,1,1,7,4377
4,1,1,7,4378
5,1,1,7,4379
6,1,1,7,4380
7,1,1,7,4381
8,1,1,7,4382
9,1,1,7,4383
1,2,1,7,4384
2,2,1,7,4385
3,2,1,7,4386
4,2,1,7,4387
5,2,1,7,4388
6,2,1,7,4389
7,2,1,7,4390
8,2,1,7,4391
9,2,1,7,4392
1,3,1,7,4393
2,3,1,7,4394
3,3,1,7,4395
4,3,1,7,4396
5,3,1,7,4397
6,3,1,7,4398
7,3,1,7,4399
8,3,1,7,4400
9,3,1,7,4401
1,4,1,7,4402
2,4,1,7,4403
3,4,1,7,4404
4,4,1,7,4405
5,4,1,7,4406
6,4,1,7,4407
7,4,1,7,4408
8,4,1,7,4409
9,4,1,7,4410
1,5,1,7,4411
2,5,1,7,4412
3,5,1,7,4413
4,5,1,7,4414
5,5,1,7,4415
6,5,1,7,4416
7,5,1,7,4417
8,5,1,7,4418
9,5,1,7,4419
1,6,1,7,4420
2,6,1,7,4421
3,6,1,7,4422
4,6,1,7,4423
5,6,1,7,4424
6,6,1,7,4425
7,6,1,7,4426
8,6,1,7,4427
9,6,1,7,4428
1,7,1,7,4429
2,7,1,7,4430
3,7,1,7,4431
4,7,1,7,4432
5,7,1,7,4433
6,7,1,7,4434
7,7,1,7,4435
8,7,1,7,4436
9,7,1,7,4437
1,8,1,7,4438
2,8,1,7,4439
3,8,1,7,4440
4,8,1,7,4441
5,8,1,7,4442
6,8,1,7,4443
7,8,1,7,4444
8,8,1,7,4445
9,8,1,7,4446
1,9,1,7,4447
2,9,1,7,4448
3,9,1,7,4449
4,9,1,7,4450
5,9,1,7,4451
6,9,1,7,4452
7,9,1,7,4453
8,9,1,7,4454
9,9,1,7,4455
1,1,2,7,4456
2,1,2,7,4457
3,1,2,7,4458
4,1,2,7,4459
5,1,2,7,4460
6,1,2,7,4461
7,1,2,7,4462
8,1,2,7,4463
9,1,2,7,4464
1,2,2,7,4465
2,2,2,7,4466
3,2,2,7,4467
4,2,2,7,4468
5,2,2,7,4469
6,2,2,7,4470
7,2,2,7,4471
8,2,2,7,4472
9,2,2,7,4473
1,3,2,7,4474
2,3,2,7,4475
3,3,2,7,4476
4,3,2,7,4477
5,3,2,7,4478
6,3,2,7,4479
7,3,2,7,4480
8,3,2,7,4481
9,3,2,7,4482
1,4,2,7,4483
2,4,2,7,4484
3,4,2,7,4485
4,4,2,7,4486
5,4,2,7,4487
6,4,2,7,4488
7,4,2,7,4489
8,4,2,7,4490
9,4,2,7,4491
1,5,2,7,4492
2,5,2,7,4493
3,5,2,7,4494
4,5,2,7,4495
5,5,2,7,4496
6,5,2,7,4497
7,5,2,7,4498
8,5,2,7,4499
9,5,2,7,4500
1,6,2,7,4501
2,6,2,7,4502
3,6,2,7,4503
4,6,2,7,4504
5,6,2,7,4505
6,6,2,7,4506
7,6,2,7,4507
8,6,2,7,4508
9,6,2,7,4509
1,7,2,7,4510
2,7,2,7,4511
3,7,2,7,4512
4,7,2,7,4513
5,7,2,7,4514
6,7,2,7,4515
7,7,2,7,4516
8,7,2,7,4517
9,7,2,7,4518
1,8,2,7,4519
2,8,2,7,4520
3,8,2,7,4521
4,8,2,7,4522
5,8,2,7,4523
6,8,2,7,4524
7,8,2,7,4525
8,8,2,7,4526
9,8,2,7,4527
1,9,2,7,4528
2,9,2,7,4529
3,9,2,7,4530
4,9,2,7,4531
5,9,2,7,4532
6,9,2,7,4533
7,9,2,7,4534
8,9,2,7,4535
9,9,2,7,4536
1,1,3,7,4537
2,1,3,7,4538
3,1,3,7,4539
4,1,3,7,4540
5,1,3,7,4541
6,1,3,7,4542
7,1,3,7,4543
8,1,3,7,4544
9,1,3,7,4545
1,2,3,7,4546
2,2,3,7,4547
3,2,3,7,4548
4,2,3,7,4549
5,2,3,7,4550
6,2,3,7,4551
7,2,3,7,4552
8,2,3,7,4553
9,2,3,7,4554
1,3,3,7,4555
2,3,3,7,4556
3,3,3,7,4557
4,3,3,7,4558
5,3,3,7,4559
6,3,3,7,4560
7,3,3,7,4561
8,3,3,7,4562
9,3,3,7,4563
1,4,3,7,4564
2,4,3,7,4565
3,4,3,7,4566
4,4,3,7,4567
5,4,3,7,4568
6,4,3,7,4569
7,4,3,7,4570
8,4,3,7,4571
9,4,3,7,4572
1,5,3,7,4573
2,5,3,7,4574
3,5,3,7,4575
4,5,3,7,4576
5,5,3,7,4577
6,5,3,7,4578
7,5,3,7,4579
8,5,3,7,4580
9,5,3,7,4581
1,6,3,7,4582
2,6,3,7,4583
3,6,3,7,4584
4,6,3,7,4585
5,6,3,7,4586
6,6,3,7,4587
7,6,3,7,4588
8,6,3,7,4589
9,6,3,7,4590
1,7,3,7,4591
2,7,3,7,4592
3,7,3,7,4593
4,7,3,7,4594
5,7,3,7,4595
6,7,3,7,4596
7,7,3,7,4597
8,7,3,7,4598
9,7,3,7,4599
1,8,3,7,4600
2,8,3,7,4601
3,8,3,7,4602
4,8,3,7,4603
5,8,3,7,4604
6,8,3,7,4605
7,8,3,7,4606
8,8,3,7,4607
9,8,3,7,4608
1,9,3,7,4609
2,9,3,7,4610
3,9,3,7,4611
4,9,3,7,4612
5,9,3,7,4613
6,9,3,7,4614
7,9,3,7,4615
8,9,3,7,4616
9,9,3,7,4617
1,1,4,7,4618
2,1,4,7,4619
3,1,4,7,4620
4,1,4,7,4621
5,1,4,7,4622
6,1,4,7,4623
7,1,4,7,4624
8,1,4,7,4625
9,1,4,7,4626
1,2,4,7,4627
2,2,4,7,4628
3,2,4,7,4629
4,2,4,7,4630
5,2,4,7,4631
6,2,4,7,4632
7,2,4,7,4633
8,2,4,7,4634
9,2,4,7,4635
1,3,4,7,4636
2,3,4,7,4637
3,3,4,7,4638
4,3,4,7,4639
5,3,4,7,4640
6,3,4,7,4641
7,3,4,7,4642
8,3,4,7,4643
9,3,4,7,4644
1,4,4,7,4645
2,4,4,7,4646
3,4,4,7,4647
4,4,4,7,4648
5,4,4,7,4649
6,4,4,7,4650
7,4,4,7,4651
8,4,4,7,4652
9,4,4,7,4653
1,5,4,7,4654
2,5,4,7,4655
3,5,4,7,4656
4,5,4,7,4657
5,5,4,7,4658
6,5,4,7,4659
7,5,4,7,4660
8,5,4,7,4661
9,5,4,7,4662
1,6,4,7,4663
2,6,4,7,4664
3,6,4,7,4665
4,6,4,7,4666
5,6,4,7,4667
6,6,4,7,4668
7,6,4,7,4669
8,6,4,7,4670
9,6,4,7,4671
1,7,4,7,4672
2,7,4,7,4673
3,7,4,7,4674
4,7,4,7,4675
5,7,4,7,4676
6,7,4,7,4677
7,7,4,7,4678
8,7,4,7,4679
9,7,4,7,4680
1,8,4,7,4681
2,8,4,7,4682
3,8,4,7,4683
4,8,4,7,4684
5,8,4,7,4685
6,8,4,7,4686
7,8,4,7,4687
8,8,4,7,4688
9,8,4,7,4689
1,9,4,7,4690
2,9,4,7,4691
3,9,4,7,4692
4,9,4,7,4693
5,9,4,7,4694
6,9,4,7,4695
7,9,4,7,4696
8,9,4,7,4697
9,9,4,7,4698
1,1,5,7,4699
2,1,5,7,4700
3,1,5,7,4701
4,1,5,7,4702
5,1,5,7,4703
6,1,5,7,4704
7,1,5,7,4705
8,1,5,7,4706
9,1,5,7,4707
1,2,5,7,4708
2,2,5,7,4709
3,2,5,7,4710
4,2,5,7,4711
5,2,5,7,4712
6,2,5,7,4713
7,2,5,7,4714
8,2,5,7,4715
9,2,5,7,4716
1,3,5,7,4717
2,3,5,7,4718
3,3,5,7,4719
4,3,5,7,4720
5,3,5,7,4721
6,3,5,7,4722
7,3,5,7,4723
8,3,5,7,4724
9,3,5,7,4725
1,4,5,7,4726
2,4,5,7,4727
3,4,5,7,4728
4,4,5,7,4729
5,4,5,7,4730
6,4,5,7,4731
7,4,5,7,4732
8,4,5,7,4733
9,4,5,7,4734
1,5,5,7,4735
2,5,5,7,4736
3,5,5,7,4737
4,5,5,7,4738
5,5,5,7,4739
6,5,5,7,4740
7,5,5,7,4741
8,5,5,7,4742
9,5,5,7,4743
1,6,5,7,4744
2,6,5,7,4745
3,6,5,7,4746
4,6,5,7,4747
5,6,5,7,4748
6,6,5,7,4749
7,6,5,7,4750
8,6,5,7,4751
9,6,5,7,4752
1,7,5,7,4753
2,7,5,7,4754
3,7,5,7,4755
4,7,5,7,4756
5,7,5,7,4757
6,7,5,7,4758
7,7,5,7,4759
8,7,5,7,4760
9,7,5,7,4761
1,8,5,7,4762
2,8,5,7,4763
3,8,5,7,4764
4,8,5,7,4765
5,8,5,7,4766
6,8,5,7,4767
7,8,5,7,4768
8,8,5,7,4769
9,8,5,7,4770
1,9,5,7,4771
2,9,5,7,4772
3,9,5,7,4773
4,9,5,7,4774
5,9,5,7,4775
6,9,5,7,4776
7,9,5,7,4777
8,9,5,7,4778
9,9,5,7,4779
1,1,6,7,4780
2,1,6,7,4781
3,1,6,7,4782
4,1,6,7,4783
5,1,6,7,4784
6,1,6,7,4785
7,1,6,7,4786
8,1,6,7,4787
9,1,6,7,4788
1,2,6,7,4789
2,2,6,7,4790
3,2,6,7,4791
4,2,6,7,4792
5,2,6,7,4793
6,2,6,7,4794
7,2,6,7,4795
8,2,6,7,4796
9,2,6,7,4797
1,3,6,7,4798
2,3,6,7,4799
3,3,6,7,4800
4,3,6,7,4801
5,3,6,7,4802
6,3,6,7,4803
7,3,6,7,4804
8,3,6,7,4805
9,3,6,7,4806
1,4,6,7,4807
2,4,6,7,4808
3,4,6,7,4809
4,4,6,7,4810
5,4,6,7,4811
6,4,6,7,4812
7,4,6,7,4813
8,4,6,7,4814
9,4,6,7,4815
1,5,6,7,4816
2,5,6,7,4817
3,5,6,7,4818
4,5,6,7,4819
5,5,6,7,4820
6,5,6,7,4821
7,5,6,7,4822
8,5,6,7,4823
9,5,6,7,4824
1,6,6,7,4825
2,6,6,7,4826
3,6,6,7,4827
4,6,6,7,4828
5,6,6,7,4829
6,6,6,7,4830
7,6,6,7,4831
8,6,6,7,4832
9,6,6,7,4833
1,7,6,7,4834
2,7,6,7,4835
3,7,6,7,4836
4,7,6,7,4837
5,7,6,7,4838
6,7,6,7,4839
7,7,6,7,4840
8,7,6,7,4841
9,7,6,7,4842
1,8,6,7,4843
2,8,6,7,4844
3,8,6,7,4845
4,8,6,7,4846
5,8,6,7,4847
6,8,6,7,4848
7,8,6,7,4849
8,8,6,7,4850
9,8,6,7,4851
1,9,6,7,4852
2,9,6,7,4853
3,9,6,7,4854
4,9,6,7,4855
5,9,6,7,4856
6,9,6,7,4857
7,9,6,7,4858
8,9,6,7,4859
9,9,6,7,4860
1,1,7,7,4861
2,1,7,7,4862
3,1,7,7,4863
4,1,7,7,4864
5,1,7,7,4865
6,1,7,7,4866
7,1,7,7,4867
8,1,7,7,4868
9,1,7,7,4869
1,2,7,7,4870
2,2,7,7,4871
3,2,7,7,4872
4,2,7,7,4873
5,2,7,7,4874
6,2,7,7,4875
7,2,7,7,4876
8,2,7,7,4877
9,2,7,7,4878
1,3,7,7,4879
2,3,7,7,4880
3,3,7,7,4881
4,3,7,7,4882
5,3,7,7,4883
6,3,7,7,4884
7,3,7,7,4885
8,3,7,7,4886
9,3,7,7,4887
1,4,7,7,4888
2,4,7,7,4889
3,4,7,7,4890
4,4,7,7,4891
5,4,7,7,4892
6,4,7,7,4893
7,4,7,7,4894
8,4,7,7,4895
9,4,7,7,4896
1,5,7,7,4897
2,5,7,7,4898
3,5,7,7,4899
4,5,7,7,4900
5,5,7,7,4901
6,5,7,7,4902
7,5,7,7,4903
8,5,7,7,4904
9,5,7,7,4905
1,6,7,7,4906
2,6,7,7,4907
3,6,7,7,4908
4,6,7,7,4909
5,6,7,7,4910
6,6,7,7,4911
7,6,7,7,4912
8,6,7,7,4913
9,6,7,7,4914
1,7,7,7,4915
2,7,7,7,4916
3,7,7,7,4917
4,7,7,7,4918
5,7,7,7,4919
6,7,7,7,4920
7,7,7,7,4921
8,7,7,7,4922
9,7,7,7,4923
1,8,7,7,4924
2,8,7,7,4925
3,8,7,7,4926
4,8,7,7,4927
5,8,7,7,4928
6,8,7,7,4929
7,8,7,7,4930
8,8,7,7,4931
9,8,7,7,4932
1,9,7,7,4933
2,9,7,7,4934
3,9,7,7,4935
4,9,7,7,4936
5,9,7,7,4937
6,9,7,7,4938
7,9,7,7,4939
8,9,7,7,4940
9,9,7,7,4941
1,1,8,7,4942
2,1,8,7,4943
3,1,8,7,4944
4,1,8,7,4945
5,1,8,7,4946
6,1,8,7,4947
7,1,8,7,4948
8,1,8,7,4949
9,1,8,7,4950
1,2,8,7,4951
2,2,8,7,4952
3,2,8,7,4953
4,2,8,7,4954
5,2,8,7,4955
6,2,8,7,4956
7,2,8,7,4957
8,2,8,7,4958
9,2,8,7,4959
1,3,8,7,4960
2,3,8,7,4961
3,3,8,7,4962
4,3,8,7,4963
5,3,8,7,4964
6,3,8,7,4965
7,3,8,7,4966
8,3,8,7,4967
9,3,8,7,4968
1,4,8,7,4969
2,4,8,7,4970
3,4,8,7,4971
4,4,8,7,4972
5,4,8,7,4973
6,4,8,7,4974
7,4,8,7,4975
8,4,8,7,4976
9,4,8,7,4977
1,5,8,7,4978
2,5,8,7,4979
3,5,8,7,4980
4,5,8,7,4981
5,5,8,7,4982
6,5,8,7,4983
7,5,8,7,4984
8,5,8,7,4985
9,5,8,7,4986
1,6,8,7,4987
2,6,8,7,4988
3,6,8,7,4989
4,6,8,7,4990
5,6,8,7,4991
6,6,8,7,4992
7,6,8,7,4993
8,6,8,7,4994
9,6,8,7,4995
1,7,8,7,4996
2,7,8,7,4997
3,7,8,7,4998
4,7,8,7,4999
5,7,8,7,5000
6,7,8,7,5001
7,7,8,7,5002
8,7,8,7,5003
9,7,8,7,5004
1,8,8,7,5005
2,8,8,7,5006
3,8,8,7,5007
4,8,8,7,5008
5,8,8,7,5009
6,8,8,7,5010
7,8,8,7,5011
8,8,8,7,5012
9,8,8,7,5013
1,9,8,7,5014
2,9,8,7,5015
3,9,8,7,5016
4,9,8,7,5017
5,9,8,7,5018
6,9,8,7,5019
7,9,8,7,5020
8,9,8,7,5021
9,9,8,7,5022
1,1,9,7,5023
2,1,9,7,5024
3,1,9,7,5025
4,1,9,7,5026
5,1,9,7,5027
6,1,9,7,5028
7,1,9,7,5029
8,1,9,7,5030
9,1,9,7,5031
1,2,9,7,5032
2,2,9,7,5033
3,2,9,7,5034
4,2,9,7,5035
5,2,9,7,5036
6,2,9,7,5037
7,2,9,7,5038
8,2,9,7,5039
9,2,9,7,5040
1,3,9,7,5041
2,3,9,7,5042
3,3,9,7,5043
4,3,9,7,5044
5,3,9,7,5045
6,3,9,7,5046
7,3,9,7,5047
8,3,9,7,5048
9,3,9,7,5049
1,4,9,7,5050
2,4,9,7,5051
3,4,9,7,5052
4,4,9,7,5053
5,4,9,7,5054
6,4,9,7,5055
7,4,9,7,5056
8,4,9,7,5057
9,4,9,7,5058
1,5,9,7,5059
2,5,9,7,5060
3,5,9,7,5061
4,5,9,7,5062
5,5,9,7,5063
6,5,9,7,5064
7,5,9,7,5065
8,5,9,7,5066
9,5,9,7,5067
1,6,9,7,5068
2,6,9,7,5069
3,6,9,7,5070
4,6,9,7,5071
5,6,9,7,5072
6,6,9,7,5073
7,6,9,7,5074
8,6,9,7,5075
9,6,9,7,5076
1,7,9,7,5077
2,7,9,7,5078
3,7,9,7,5079
4,7,9,7,5080
5,7,9,7,5081
6,7,9,7,5082
7,7,9,7,5083
8,7,9,7,5084
9,7,9,7,5085
1,8,9,7,5086
2,8,9,7,5087
3,8,9,7,5088
4,8,9,7,5089
5,8,9,7,5090
6,8,9,7,5091
7,8,9,7,5092
8,8,9,7,5093
9,8,9,7,5094
1,9,9,7,5095
2,9,9,7,5096
3,9,9,7,5097
4,9,9,7,5098
5,9,9,7,5099
6,9,9,7,5100
7,9,9,7,5101
8,9,9,7,5102
9,9,9,7,5103
1,1,1,8,5104
2,1,1,8,5105
3,1,1,8,5106
4,1,1,8,5107
5,1,1,8,5108
6,1,1,8,5109
7,1,1,8,5110
8,1,1,8,5111
9,1,1,8,5112
1,2,1,8,5113
2,2,1,8,5114
3,2,1,8,5115
4,2,1,8,5116
5,2,1,8,5117
6,2,1,8,5118
7,2,1,8,5119
8,2,1,8,5120
9,2,1,8,5121
1,3,1,8,5122
2,3,1,8,5123
3,3,1,8,5124
4,3,1,8,5125
5,3,1,8,5126
6,3,1,8,5127
7,3,1,8,5128
8,3,1,8,5129
9,3,1,8,5130
1,4,1,8,5131
2,4,1,8,5132
3,4,1,8,5133
4,4,1,8,5134
5,4,1,8,5135
6,4,1,8,5136
7,4,1,8,5137
8,4,1,8,5138
9,4,1,8,5139
1,5,1,8,5140
2,5,1,8,5141
3,5,1,8,5142
4,5,1,8,5143
5,5,1,8,5144
6,5,1,8,5145
7,5,1,8,5146
8,5,1,8,5147
9,5,1,8,5148
1,6,1,8,5149
2,6,1,8,5150
3,6,1,8,5151
4,6,1,8,5152
5,6,1,8,5153
6,6,1,8,5154
